lat,lon
63.56280358,-161.0725436
63.56089845,-161.0577351
63.55624138,-161.0543957
63.55391197,-161.0511003
63.55229124,-161.0533106
63.55114745,-161.0577898
63.54382276,-161.0592927
63.54036723,-161.0536492
63.53848114,-161.055812
63.53408709,-161.0612239
63.52613987,-161.0609941
63.52164374,-161.0583136
63.51748087,-161.0541384
63.51270787,-161.0557571
63.50574779,-161.0566154
63.50038857,-161.0597136
63.49802689,-161.0521252
63.49544182,-161.0429991
