lat,lon
63.55392043,-161.1157818
63.55077337,-161.1168531
63.54835058,-161.1207669
63.54564917,-161.1228626
63.54205485,-161.1270012
63.53900702,-161.1317291
63.53559206,-161.1350457
63.53155551,-161.138153
63.52877481,-161.1436939
63.52653097,-161.1478019
63.52103571,-161.1503522
63.51707099,-161.1520588
63.51391596,-161.1531401
63.51105178,-161.159072
63.50773984,-161.1660248
63.5054183,-161.1725511
63.50355593,-161.18109
