"ymd.hms","tag.ID","lat","long","sex","species","stock"
"2021-08-16 21:49:00","1010",63.548007,-161.129208,"M","coho","Transitory"
"2021-08-16 22:04:00","1010",63.5547129830508,-161.124373288136,"M",NA,"Transitory"
"2021-08-16 22:19:00","1010",63.5614189661017,-161.119538576271,"M",NA,"Transitory"
"2021-08-16 22:34:00","1010",63.5681249491525,-161.114703864407,"M",NA,"Transitory"
"2021-08-16 22:49:00","1010",63.5748309322034,-161.109869152542,"M",NA,"Transitory"
"2021-08-16 23:04:00","1010",63.5815369152542,-161.105034440678,"M",NA,"Transitory"
"2021-08-16 23:19:00","1010",63.5882428983051,-161.100199728814,"M",NA,"Transitory"
"2021-08-16 23:34:00","1010",63.5949488813559,-161.095365016949,"M",NA,"Transitory"
"2021-08-16 23:49:00","1010",63.6016548644068,-161.090530305085,"M",NA,"Transitory"
"2021-08-17 00:04:00","1010",63.6083608474576,-161.08569559322,"M",NA,"Transitory"
"2021-08-17 00:19:00","1010",63.6150668305085,-161.080860881356,"M",NA,"Transitory"
"2021-08-17 00:34:00","1010",63.6217728135593,-161.076026169492,"M",NA,"Transitory"
"2021-08-17 00:49:00","1010",63.6284787966102,-161.071191457627,"M",NA,"Transitory"
"2021-08-17 01:04:00","1010",63.635184779661,-161.066356745763,"M",NA,"Transitory"
"2021-08-17 01:19:00","1010",63.6418907627119,-161.061522033898,"M",NA,"Transitory"
"2021-08-17 01:34:00","1010",63.6485967457627,-161.056687322034,"M",NA,"Transitory"
"2021-08-17 01:49:00","1010",63.6553027288136,-161.05185261017,"M",NA,"Transitory"
"2021-08-17 02:04:00","1010",63.6620087118644,-161.047017898305,"M",NA,"Transitory"
"2021-08-17 02:19:00","1010",63.6687146949153,-161.042183186441,"M",NA,"Transitory"
"2021-08-17 02:34:00","1010",63.6754206779661,-161.037348474576,"M",NA,"Transitory"
"2021-08-17 02:49:00","1010",63.682126661017,-161.032513762712,"M",NA,"Transitory"
"2021-08-17 03:04:00","1010",63.6888326440678,-161.027679050847,"M",NA,"Transitory"
"2021-08-17 03:19:00","1010",63.6955386271186,-161.022844338983,"M",NA,"Transitory"
"2021-08-17 03:34:00","1010",63.7022446101695,-161.018009627119,"M",NA,"Transitory"
"2021-08-17 03:49:00","1010",63.7089505932203,-161.013174915254,"M",NA,"Transitory"
"2021-08-17 04:04:00","1010",63.7156565762712,-161.00834020339,"M",NA,"Transitory"
"2021-08-17 04:19:00","1010",63.722362559322,-161.003505491525,"M",NA,"Transitory"
"2021-08-17 04:34:00","1010",63.7290685423729,-160.998670779661,"M",NA,"Transitory"
"2021-08-17 04:49:00","1010",63.7357745254237,-160.993836067797,"M",NA,"Transitory"
"2021-08-17 05:04:00","1010",63.7424805084746,-160.989001355932,"M",NA,"Transitory"
"2021-08-17 05:19:00","1010",63.7491864915254,-160.984166644068,"M",NA,"Transitory"
"2021-08-17 05:34:00","1010",63.7558924745763,-160.979331932203,"M",NA,"Transitory"
"2021-08-17 05:49:00","1010",63.7625984576271,-160.974497220339,"M",NA,"Transitory"
"2021-08-17 06:04:00","1010",63.769304440678,-160.969662508475,"M",NA,"Transitory"
"2021-08-17 06:19:00","1010",63.7760104237288,-160.96482779661,"M",NA,"Transitory"
"2021-08-17 06:34:00","1010",63.7827164067797,-160.959993084746,"M",NA,"Transitory"
"2021-08-17 06:49:00","1010",63.7894223898305,-160.955158372881,"M",NA,"Transitory"
"2021-08-17 07:04:00","1010",63.7961283728814,-160.950323661017,"M",NA,"Transitory"
"2021-08-17 07:19:00","1010",63.8028343559322,-160.945488949153,"M",NA,"Transitory"
"2021-08-17 07:34:00","1010",63.809540338983,-160.940654237288,"M",NA,"Transitory"
"2021-08-17 07:49:00","1010",63.8162463220339,-160.935819525424,"M",NA,"Transitory"
"2021-08-17 08:04:00","1010",63.8229523050847,-160.930984813559,"M",NA,"Transitory"
"2021-08-17 08:19:00","1010",63.8296582881356,-160.926150101695,"M",NA,"Transitory"
"2021-08-17 08:34:00","1010",63.8363642711864,-160.921315389831,"M",NA,"Transitory"
"2021-08-17 08:49:00","1010",63.8430702542373,-160.916480677966,"M",NA,"Transitory"
"2021-08-17 09:04:00","1010",63.8497762372881,-160.911645966102,"M",NA,"Transitory"
"2021-08-17 09:19:00","1010",63.856482220339,-160.906811254237,"M",NA,"Transitory"
"2021-08-17 09:34:00","1010",63.8631882033898,-160.901976542373,"M",NA,"Transitory"
"2021-08-17 09:49:00","1010",63.8698941864407,-160.897141830508,"M",NA,"Transitory"
"2021-08-17 10:04:00","1010",63.8766001694915,-160.892307118644,"M",NA,"Transitory"
"2021-08-17 10:19:00","1010",63.8833061525424,-160.88747240678,"M",NA,"Transitory"
"2021-08-17 10:34:00","1010",63.8900121355932,-160.882637694915,"M",NA,"Transitory"
"2021-08-17 10:49:00","1010",63.8967181186441,-160.877802983051,"M",NA,"Transitory"
"2021-08-17 11:04:00","1010",63.9034241016949,-160.872968271186,"M",NA,"Transitory"
"2021-08-17 11:19:00","1010",63.9101300847458,-160.868133559322,"M",NA,"Transitory"
"2021-08-17 11:34:00","1010",63.9168360677966,-160.863298847458,"M",NA,"Transitory"
"2021-08-17 11:49:00","1010",63.9235420508475,-160.858464135593,"M",NA,"Transitory"
"2021-08-17 12:04:00","1010",63.9302480338983,-160.853629423729,"M",NA,"Transitory"
"2021-08-17 12:19:00","1010",63.9369540169492,-160.848794711864,"M",NA,"Transitory"
"2021-08-17 12:31:00","1010",63.94366,-160.84396,"M","coho","Transitory"
"2021-08-17 12:34:00","1010",63.9453568333333,-160.846244666667,"M",NA,"Transitory"
"2021-08-17 12:49:00","1010",63.9470536666667,-160.848529333333,"M",NA,"Transitory"
"2021-08-17 13:04:00","1010",63.9487505,-160.850814,"M",NA,"Transitory"
"2021-08-17 13:19:00","1010",63.9504473333333,-160.853098666667,"M",NA,"Transitory"
"2021-08-17 13:34:00","1010",63.9521441666667,-160.855383333333,"M",NA,"Transitory"
"2021-08-17 13:46:00","1010",63.953841,-160.857668,"M","coho","Transitory"
"2021-08-17 13:49:00","1010",63.9495603473684,-160.860466684211,"M",NA,"Transitory"
"2021-08-17 14:04:00","1010",63.9452796947368,-160.863265368421,"M",NA,"Transitory"
"2021-08-17 14:19:00","1010",63.9409990421053,-160.866064052632,"M",NA,"Transitory"
"2021-08-17 14:34:00","1010",63.9367183894737,-160.868862736842,"M",NA,"Transitory"
"2021-08-17 14:49:00","1010",63.9324377368421,-160.871661421053,"M",NA,"Transitory"
"2021-08-17 15:04:00","1010",63.9281570842105,-160.874460105263,"M",NA,"Transitory"
"2021-08-17 15:19:00","1010",63.9238764315789,-160.877258789474,"M",NA,"Transitory"
"2021-08-17 15:34:00","1010",63.9195957789474,-160.880057473684,"M",NA,"Transitory"
"2021-08-17 15:49:00","1010",63.9153151263158,-160.882856157895,"M",NA,"Transitory"
"2021-08-17 16:04:00","1010",63.9110344736842,-160.885654842105,"M",NA,"Transitory"
"2021-08-17 16:19:00","1010",63.9067538210526,-160.888453526316,"M",NA,"Transitory"
"2021-08-17 16:34:00","1010",63.902473168421,-160.891252210526,"M",NA,"Transitory"
"2021-08-17 16:49:00","1010",63.8981925157895,-160.894050894737,"M",NA,"Transitory"
"2021-08-17 17:04:00","1010",63.8939118631579,-160.896849578947,"M",NA,"Transitory"
"2021-08-17 17:19:00","1010",63.8896312105263,-160.899648263158,"M",NA,"Transitory"
"2021-08-17 17:34:00","1010",63.8853505578947,-160.902446947368,"M",NA,"Transitory"
"2021-08-17 17:49:00","1010",63.8810699052632,-160.905245631579,"M",NA,"Transitory"
"2021-08-17 18:04:00","1010",63.8767892526316,-160.908044315789,"M",NA,"Transitory"
"2021-08-17 18:19:00","1010",63.8725086,-160.910843,"M",NA,"Transitory"
"2021-08-17 18:34:00","1010",63.8682279473684,-160.913641684211,"M",NA,"Transitory"
"2021-08-17 18:49:00","1010",63.8639472947368,-160.916440368421,"M",NA,"Transitory"
"2021-08-17 19:04:00","1010",63.8596666421053,-160.919239052632,"M",NA,"Transitory"
"2021-08-17 19:19:00","1010",63.8553859894737,-160.922037736842,"M",NA,"Transitory"
"2021-08-17 19:34:00","1010",63.8511053368421,-160.924836421053,"M",NA,"Transitory"
"2021-08-17 19:49:00","1010",63.8468246842105,-160.927635105263,"M",NA,"Transitory"
"2021-08-17 20:04:00","1010",63.8425440315789,-160.930433789474,"M",NA,"Transitory"
"2021-08-17 20:19:00","1010",63.8382633789474,-160.933232473684,"M",NA,"Transitory"
"2021-08-17 20:34:00","1010",63.8339827263158,-160.936031157895,"M",NA,"Transitory"
"2021-08-17 20:49:00","1010",63.8297020736842,-160.938829842105,"M",NA,"Transitory"
"2021-08-17 21:04:00","1010",63.8254214210526,-160.941628526316,"M",NA,"Transitory"
"2021-08-17 21:19:00","1010",63.8211407684211,-160.944427210526,"M",NA,"Transitory"
"2021-08-17 21:34:00","1010",63.8168601157895,-160.947225894737,"M",NA,"Transitory"
"2021-08-17 21:49:00","1010",63.8125794631579,-160.950024578947,"M",NA,"Transitory"
"2021-08-17 22:04:00","1010",63.8082988105263,-160.952823263158,"M",NA,"Transitory"
"2021-08-17 22:19:00","1010",63.8040181578947,-160.955621947368,"M",NA,"Transitory"
"2021-08-17 22:34:00","1010",63.7997375052632,-160.958420631579,"M",NA,"Transitory"
"2021-08-17 22:49:00","1010",63.7954568526316,-160.961219315789,"M",NA,"Transitory"
"2021-08-17 23:04:00","1010",63.7911762,-160.964018,"M",NA,"Transitory"
"2021-08-17 23:19:00","1010",63.7868955473684,-160.966816684211,"M",NA,"Transitory"
"2021-08-17 23:34:00","1010",63.7826148947368,-160.969615368421,"M",NA,"Transitory"
"2021-08-17 23:49:00","1010",63.7783342421053,-160.972414052632,"M",NA,"Transitory"
"2021-08-18 00:04:00","1010",63.7740535894737,-160.975212736842,"M",NA,"Transitory"
"2021-08-18 00:19:00","1010",63.7697729368421,-160.978011421053,"M",NA,"Transitory"
"2021-08-18 00:34:00","1010",63.7654922842105,-160.980810105263,"M",NA,"Transitory"
"2021-08-18 00:49:00","1010",63.7612116315789,-160.983608789474,"M",NA,"Transitory"
"2021-08-18 01:04:00","1010",63.7569309789474,-160.986407473684,"M",NA,"Transitory"
"2021-08-18 01:19:00","1010",63.7526503263158,-160.989206157895,"M",NA,"Transitory"
"2021-08-18 01:34:00","1010",63.7483696736842,-160.992004842105,"M",NA,"Transitory"
"2021-08-18 01:49:00","1010",63.7440890210526,-160.994803526316,"M",NA,"Transitory"
"2021-08-18 02:04:00","1010",63.7398083684211,-160.997602210526,"M",NA,"Transitory"
"2021-08-18 02:19:00","1010",63.7355277157895,-161.000400894737,"M",NA,"Transitory"
"2021-08-18 02:34:00","1010",63.7312470631579,-161.003199578947,"M",NA,"Transitory"
"2021-08-18 02:49:00","1010",63.7269664105263,-161.005998263158,"M",NA,"Transitory"
"2021-08-18 03:04:00","1010",63.7226857578947,-161.008796947368,"M",NA,"Transitory"
"2021-08-18 03:19:00","1010",63.7184051052632,-161.011595631579,"M",NA,"Transitory"
"2021-08-18 03:34:00","1010",63.7141244526316,-161.014394315789,"M",NA,"Transitory"
"2021-08-18 03:49:00","1010",63.7098438,-161.017193,"M",NA,"Transitory"
"2021-08-18 04:04:00","1010",63.7055631473684,-161.019991684211,"M",NA,"Transitory"
"2021-08-18 04:19:00","1010",63.7012824947368,-161.022790368421,"M",NA,"Transitory"
"2021-08-18 04:34:00","1010",63.6970018421053,-161.025589052632,"M",NA,"Transitory"
"2021-08-18 04:49:00","1010",63.6927211894737,-161.028387736842,"M",NA,"Transitory"
"2021-08-18 05:04:00","1010",63.6884405368421,-161.031186421053,"M",NA,"Transitory"
"2021-08-18 05:19:00","1010",63.6841598842105,-161.033985105263,"M",NA,"Transitory"
"2021-08-18 05:34:00","1010",63.6798792315789,-161.036783789474,"M",NA,"Transitory"
"2021-08-18 05:49:00","1010",63.6755985789474,-161.039582473684,"M",NA,"Transitory"
"2021-08-18 06:04:00","1010",63.6713179263158,-161.042381157895,"M",NA,"Transitory"
"2021-08-18 06:19:00","1010",63.6670372736842,-161.045179842105,"M",NA,"Transitory"
"2021-08-18 06:34:00","1010",63.6627566210526,-161.047978526316,"M",NA,"Transitory"
"2021-08-18 06:49:00","1010",63.6584759684211,-161.050777210526,"M",NA,"Transitory"
"2021-08-18 07:04:00","1010",63.6541953157895,-161.053575894737,"M",NA,"Transitory"
"2021-08-18 07:19:00","1010",63.6499146631579,-161.056374578947,"M",NA,"Transitory"
"2021-08-18 07:34:00","1010",63.6456340105263,-161.059173263158,"M",NA,"Transitory"
"2021-08-18 07:49:00","1010",63.6413533578947,-161.061971947368,"M",NA,"Transitory"
"2021-08-18 08:04:00","1010",63.6370727052632,-161.064770631579,"M",NA,"Transitory"
"2021-08-18 08:19:00","1010",63.6327920526316,-161.067569315789,"M",NA,"Transitory"
"2021-08-18 08:34:00","1010",63.6285114,-161.070368,"M",NA,"Transitory"
"2021-08-18 08:49:00","1010",63.6242307473684,-161.073166684211,"M",NA,"Transitory"
"2021-08-18 09:04:00","1010",63.6199500947368,-161.075965368421,"M",NA,"Transitory"
"2021-08-18 09:19:00","1010",63.6156694421053,-161.078764052632,"M",NA,"Transitory"
"2021-08-18 09:34:00","1010",63.6113887894737,-161.081562736842,"M",NA,"Transitory"
"2021-08-18 09:49:00","1010",63.6071081368421,-161.084361421053,"M",NA,"Transitory"
"2021-08-18 10:04:00","1010",63.6028274842105,-161.087160105263,"M",NA,"Transitory"
"2021-08-18 10:19:00","1010",63.5985468315789,-161.089958789474,"M",NA,"Transitory"
"2021-08-18 10:34:00","1010",63.5942661789474,-161.092757473684,"M",NA,"Transitory"
"2021-08-18 10:49:00","1010",63.5899855263158,-161.095556157895,"M",NA,"Transitory"
"2021-08-18 11:04:00","1010",63.5857048736842,-161.098354842105,"M",NA,"Transitory"
"2021-08-18 11:19:00","1010",63.5814242210526,-161.101153526316,"M",NA,"Transitory"
"2021-08-18 11:34:00","1010",63.5771435684211,-161.103952210526,"M",NA,"Transitory"
"2021-08-18 11:49:00","1010",63.5728629157895,-161.106750894737,"M",NA,"Transitory"
"2021-08-18 12:04:00","1010",63.5685822631579,-161.109549578947,"M",NA,"Transitory"
"2021-08-18 12:19:00","1010",63.5643016105263,-161.112348263158,"M",NA,"Transitory"
"2021-08-18 12:34:00","1010",63.5600209578947,-161.115146947368,"M",NA,"Transitory"
"2021-08-18 12:49:00","1010",63.5557403052632,-161.117945631579,"M",NA,"Transitory"
"2021-08-18 13:04:00","1010",63.5514596526316,-161.120744315789,"M",NA,"Transitory"
"2021-08-18 13:09:00","1010",63.547179,-161.123543,"M","coho","Transitory"
"2021-08-18 13:19:00","1010",63.5471838139535,-161.123575936047,"M",NA,"Transitory"
"2021-08-18 13:34:00","1010",63.547188627907,-161.123608872093,"M",NA,"Transitory"
"2021-08-18 13:49:00","1010",63.5471934418605,-161.12364180814,"M",NA,"Transitory"
"2021-08-18 14:04:00","1010",63.547198255814,-161.123674744186,"M",NA,"Transitory"
"2021-08-18 14:19:00","1010",63.5472030697674,-161.123707680233,"M",NA,"Transitory"
"2021-08-18 14:34:00","1010",63.5472078837209,-161.123740616279,"M",NA,"Transitory"
"2021-08-18 14:49:00","1010",63.5472126976744,-161.123773552326,"M",NA,"Transitory"
"2021-08-18 15:04:00","1010",63.5472175116279,-161.123806488372,"M",NA,"Transitory"
"2021-08-18 15:19:00","1010",63.5472223255814,-161.123839424419,"M",NA,"Transitory"
"2021-08-18 15:34:00","1010",63.5472271395349,-161.123872360465,"M",NA,"Transitory"
"2021-08-18 15:49:00","1010",63.5472319534884,-161.123905296512,"M",NA,"Transitory"
"2021-08-18 16:04:00","1010",63.5472367674419,-161.123938232558,"M",NA,"Transitory"
"2021-08-18 16:19:00","1010",63.5472415813953,-161.123971168605,"M",NA,"Transitory"
"2021-08-18 16:34:00","1010",63.5472463953488,-161.124004104651,"M",NA,"Transitory"
"2021-08-18 16:49:00","1010",63.5472512093023,-161.124037040698,"M",NA,"Transitory"
"2021-08-18 17:04:00","1010",63.5472560232558,-161.124069976744,"M",NA,"Transitory"
"2021-08-18 17:19:00","1010",63.5472608372093,-161.124102912791,"M",NA,"Transitory"
"2021-08-18 17:34:00","1010",63.5472656511628,-161.124135848837,"M",NA,"Transitory"
"2021-08-18 17:49:00","1010",63.5472704651163,-161.124168784884,"M",NA,"Transitory"
"2021-08-18 18:04:00","1010",63.5472752790698,-161.12420172093,"M",NA,"Transitory"
"2021-08-18 18:19:00","1010",63.5472800930233,-161.124234656977,"M",NA,"Transitory"
"2021-08-18 18:34:00","1010",63.5472849069767,-161.124267593023,"M",NA,"Transitory"
"2021-08-18 18:49:00","1010",63.5472897209302,-161.12430052907,"M",NA,"Transitory"
"2021-08-18 19:04:00","1010",63.5472945348837,-161.124333465116,"M",NA,"Transitory"
"2021-08-18 19:19:00","1010",63.5472993488372,-161.124366401163,"M",NA,"Transitory"
"2021-08-18 19:34:00","1010",63.5473041627907,-161.124399337209,"M",NA,"Transitory"
"2021-08-18 19:49:00","1010",63.5473089767442,-161.124432273256,"M",NA,"Transitory"
"2021-08-18 20:04:00","1010",63.5473137906977,-161.124465209302,"M",NA,"Transitory"
"2021-08-18 20:19:00","1010",63.5473186046512,-161.124498145349,"M",NA,"Transitory"
"2021-08-18 20:34:00","1010",63.5473234186046,-161.124531081395,"M",NA,"Transitory"
"2021-08-18 20:49:00","1010",63.5473282325581,-161.124564017442,"M",NA,"Transitory"
"2021-08-18 21:04:00","1010",63.5473330465116,-161.124596953488,"M",NA,"Transitory"
"2021-08-18 21:19:00","1010",63.5473378604651,-161.124629889535,"M",NA,"Transitory"
"2021-08-18 21:34:00","1010",63.5473426744186,-161.124662825581,"M",NA,"Transitory"
"2021-08-18 21:49:00","1010",63.5473474883721,-161.124695761628,"M",NA,"Transitory"
"2021-08-18 22:04:00","1010",63.5473523023256,-161.124728697674,"M",NA,"Transitory"
"2021-08-18 22:19:00","1010",63.5473571162791,-161.124761633721,"M",NA,"Transitory"
"2021-08-18 22:34:00","1010",63.5473619302326,-161.124794569767,"M",NA,"Transitory"
"2021-08-18 22:49:00","1010",63.547366744186,-161.124827505814,"M",NA,"Transitory"
"2021-08-18 23:04:00","1010",63.5473715581395,-161.12486044186,"M",NA,"Transitory"
"2021-08-18 23:19:00","1010",63.547376372093,-161.124893377907,"M",NA,"Transitory"
"2021-08-18 23:34:00","1010",63.5473811860465,-161.124926313953,"M",NA,"Transitory"
"2021-08-18 23:49:00","1010",63.547386,-161.12495925,"M",NA,"Transitory"
"2021-08-19 00:04:00","1010",63.5473908139535,-161.124992186047,"M",NA,"Transitory"
"2021-08-19 00:19:00","1010",63.547395627907,-161.125025122093,"M",NA,"Transitory"
"2021-08-19 00:34:00","1010",63.5474004418605,-161.12505805814,"M",NA,"Transitory"
"2021-08-19 00:49:00","1010",63.547405255814,-161.125090994186,"M",NA,"Transitory"
"2021-08-19 01:04:00","1010",63.5474100697674,-161.125123930233,"M",NA,"Transitory"
"2021-08-19 01:19:00","1010",63.5474148837209,-161.125156866279,"M",NA,"Transitory"
"2021-08-19 01:34:00","1010",63.5474196976744,-161.125189802326,"M",NA,"Transitory"
"2021-08-19 01:49:00","1010",63.5474245116279,-161.125222738372,"M",NA,"Transitory"
"2021-08-19 02:04:00","1010",63.5474293255814,-161.125255674419,"M",NA,"Transitory"
"2021-08-19 02:19:00","1010",63.5474341395349,-161.125288610465,"M",NA,"Transitory"
"2021-08-19 02:34:00","1010",63.5474389534884,-161.125321546512,"M",NA,"Transitory"
"2021-08-19 02:49:00","1010",63.5474437674419,-161.125354482558,"M",NA,"Transitory"
"2021-08-19 03:04:00","1010",63.5474485813954,-161.125387418605,"M",NA,"Transitory"
"2021-08-19 03:19:00","1010",63.5474533953488,-161.125420354651,"M",NA,"Transitory"
"2021-08-19 03:34:00","1010",63.5474582093023,-161.125453290698,"M",NA,"Transitory"
"2021-08-19 03:49:00","1010",63.5474630232558,-161.125486226744,"M",NA,"Transitory"
"2021-08-19 04:04:00","1010",63.5474678372093,-161.125519162791,"M",NA,"Transitory"
"2021-08-19 04:19:00","1010",63.5474726511628,-161.125552098837,"M",NA,"Transitory"
"2021-08-19 04:34:00","1010",63.5474774651163,-161.125585034884,"M",NA,"Transitory"
"2021-08-19 04:49:00","1010",63.5474822790698,-161.12561797093,"M",NA,"Transitory"
"2021-08-19 05:04:00","1010",63.5474870930233,-161.125650906977,"M",NA,"Transitory"
"2021-08-19 05:19:00","1010",63.5474919069767,-161.125683843023,"M",NA,"Transitory"
"2021-08-19 05:34:00","1010",63.5474967209302,-161.12571677907,"M",NA,"Transitory"
"2021-08-19 05:49:00","1010",63.5475015348837,-161.125749715116,"M",NA,"Transitory"
"2021-08-19 06:04:00","1010",63.5475063488372,-161.125782651163,"M",NA,"Transitory"
"2021-08-19 06:19:00","1010",63.5475111627907,-161.125815587209,"M",NA,"Transitory"
"2021-08-19 06:34:00","1010",63.5475159767442,-161.125848523256,"M",NA,"Transitory"
"2021-08-19 06:49:00","1010",63.5475207906977,-161.125881459302,"M",NA,"Transitory"
"2021-08-19 07:04:00","1010",63.5475256046512,-161.125914395349,"M",NA,"Transitory"
"2021-08-19 07:19:00","1010",63.5475304186047,-161.125947331395,"M",NA,"Transitory"
"2021-08-19 07:34:00","1010",63.5475352325581,-161.125980267442,"M",NA,"Transitory"
"2021-08-19 07:49:00","1010",63.5475400465116,-161.126013203488,"M",NA,"Transitory"
"2021-08-19 08:04:00","1010",63.5475448604651,-161.126046139535,"M",NA,"Transitory"
"2021-08-19 08:19:00","1010",63.5475496744186,-161.126079075581,"M",NA,"Transitory"
"2021-08-19 08:34:00","1010",63.5475544883721,-161.126112011628,"M",NA,"Transitory"
"2021-08-19 08:49:00","1010",63.5475593023256,-161.126144947674,"M",NA,"Transitory"
"2021-08-19 09:04:00","1010",63.5475641162791,-161.126177883721,"M",NA,"Transitory"
"2021-08-19 09:19:00","1010",63.5475689302326,-161.126210819767,"M",NA,"Transitory"
"2021-08-19 09:34:00","1010",63.547573744186,-161.126243755814,"M",NA,"Transitory"
"2021-08-19 09:49:00","1010",63.5475785581395,-161.12627669186,"M",NA,"Transitory"
"2021-08-19 10:04:00","1010",63.547583372093,-161.126309627907,"M",NA,"Transitory"
"2021-08-19 10:19:00","1010",63.5475881860465,-161.126342563954,"M",NA,"Transitory"
"2021-08-19 10:34:00","1010",63.547593,-161.1263755,"M",NA,"Transitory"
"2021-08-19 10:49:00","1010",63.5475978139535,-161.126408436047,"M",NA,"Transitory"
"2021-08-19 11:04:00","1010",63.547602627907,-161.126441372093,"M",NA,"Transitory"
"2021-08-19 11:19:00","1010",63.5476074418605,-161.12647430814,"M",NA,"Transitory"
"2021-08-19 11:34:00","1010",63.547612255814,-161.126507244186,"M",NA,"Transitory"
"2021-08-19 11:49:00","1010",63.5476170697674,-161.126540180233,"M",NA,"Transitory"
"2021-08-19 12:04:00","1010",63.5476218837209,-161.126573116279,"M",NA,"Transitory"
"2021-08-19 12:19:00","1010",63.5476266976744,-161.126606052326,"M",NA,"Transitory"
"2021-08-19 12:34:00","1010",63.5476315116279,-161.126638988372,"M",NA,"Transitory"
"2021-08-19 12:49:00","1010",63.5476363255814,-161.126671924419,"M",NA,"Transitory"
"2021-08-19 13:04:00","1010",63.5476411395349,-161.126704860465,"M",NA,"Transitory"
"2021-08-19 13:19:00","1010",63.5476459534884,-161.126737796512,"M",NA,"Transitory"
"2021-08-19 13:34:00","1010",63.5476507674419,-161.126770732558,"M",NA,"Transitory"
"2021-08-19 13:49:00","1010",63.5476555813953,-161.126803668605,"M",NA,"Transitory"
"2021-08-19 14:04:00","1010",63.5476603953488,-161.126836604651,"M",NA,"Transitory"
"2021-08-19 14:19:00","1010",63.5476652093023,-161.126869540698,"M",NA,"Transitory"
"2021-08-19 14:34:00","1010",63.5476700232558,-161.126902476744,"M",NA,"Transitory"
"2021-08-19 14:49:00","1010",63.5476748372093,-161.126935412791,"M",NA,"Transitory"
"2021-08-19 15:04:00","1010",63.5476796511628,-161.126968348837,"M",NA,"Transitory"
"2021-08-19 15:19:00","1010",63.5476844651163,-161.127001284884,"M",NA,"Transitory"
"2021-08-19 15:34:00","1010",63.5476892790698,-161.12703422093,"M",NA,"Transitory"
"2021-08-19 15:49:00","1010",63.5476940930233,-161.127067156977,"M",NA,"Transitory"
"2021-08-19 16:04:00","1010",63.5476989069767,-161.127100093023,"M",NA,"Transitory"
"2021-08-19 16:19:00","1010",63.5477037209302,-161.12713302907,"M",NA,"Transitory"
"2021-08-19 16:34:00","1010",63.5477085348837,-161.127165965116,"M",NA,"Transitory"
"2021-08-19 16:49:00","1010",63.5477133488372,-161.127198901163,"M",NA,"Transitory"
"2021-08-19 17:04:00","1010",63.5477181627907,-161.127231837209,"M",NA,"Transitory"
"2021-08-19 17:19:00","1010",63.5477229767442,-161.127264773256,"M",NA,"Transitory"
"2021-08-19 17:34:00","1010",63.5477277906977,-161.127297709302,"M",NA,"Transitory"
"2021-08-19 17:49:00","1010",63.5477326046512,-161.127330645349,"M",NA,"Transitory"
"2021-08-19 18:04:00","1010",63.5477374186046,-161.127363581395,"M",NA,"Transitory"
"2021-08-19 18:19:00","1010",63.5477422325581,-161.127396517442,"M",NA,"Transitory"
"2021-08-19 18:34:00","1010",63.5477470465116,-161.127429453488,"M",NA,"Transitory"
"2021-08-19 18:49:00","1010",63.5477518604651,-161.127462389535,"M",NA,"Transitory"
"2021-08-19 19:04:00","1010",63.5477566744186,-161.127495325581,"M",NA,"Transitory"
"2021-08-19 19:19:00","1010",63.5477614883721,-161.127528261628,"M",NA,"Transitory"
"2021-08-19 19:34:00","1010",63.5477663023256,-161.127561197674,"M",NA,"Transitory"
"2021-08-19 19:49:00","1010",63.5477711162791,-161.127594133721,"M",NA,"Transitory"
"2021-08-19 20:04:00","1010",63.5477759302326,-161.127627069767,"M",NA,"Transitory"
"2021-08-19 20:19:00","1010",63.547780744186,-161.127660005814,"M",NA,"Transitory"
"2021-08-19 20:34:00","1010",63.5477855581395,-161.12769294186,"M",NA,"Transitory"
"2021-08-19 20:49:00","1010",63.547790372093,-161.127725877907,"M",NA,"Transitory"
"2021-08-19 21:04:00","1010",63.5477951860465,-161.127758813954,"M",NA,"Transitory"
"2021-08-19 21:19:00","1010",63.5478,-161.12779175,"M",NA,"Transitory"
"2021-08-19 21:34:00","1010",63.5478048139535,-161.127824686047,"M",NA,"Transitory"
"2021-08-19 21:49:00","1010",63.547809627907,-161.127857622093,"M",NA,"Transitory"
"2021-08-19 22:04:00","1010",63.5478144418605,-161.12789055814,"M",NA,"Transitory"
"2021-08-19 22:19:00","1010",63.547819255814,-161.127923494186,"M",NA,"Transitory"
"2021-08-19 22:34:00","1010",63.5478240697674,-161.127956430233,"M",NA,"Transitory"
"2021-08-19 22:49:00","1010",63.5478288837209,-161.127989366279,"M",NA,"Transitory"
"2021-08-19 23:04:00","1010",63.5478336976744,-161.128022302326,"M",NA,"Transitory"
"2021-08-19 23:19:00","1010",63.5478385116279,-161.128055238372,"M",NA,"Transitory"
"2021-08-19 23:34:00","1010",63.5478433255814,-161.128088174419,"M",NA,"Transitory"
"2021-08-19 23:49:00","1010",63.5478481395349,-161.128121110465,"M",NA,"Transitory"
"2021-08-20 00:04:00","1010",63.5478529534884,-161.128154046512,"M",NA,"Transitory"
"2021-08-20 00:19:00","1010",63.5478577674419,-161.128186982558,"M",NA,"Transitory"
"2021-08-20 00:34:00","1010",63.5478625813953,-161.128219918605,"M",NA,"Transitory"
"2021-08-20 00:49:00","1010",63.5478673953488,-161.128252854651,"M",NA,"Transitory"
"2021-08-20 01:04:00","1010",63.5478722093023,-161.128285790698,"M",NA,"Transitory"
